Source Name,title,link,description,category
Mercury Media - Global General News,တရုတ်နိုင်ငံမှာ စူပါတိုင်ဖွန်းမုန်တိုင်း တိုက်ခတ်မှုကြောင့် လူ နှစ်ဦးသေဆုံးပြီး ၉၀ ကျော်ဒဏ်ရာရရှိ,https://www.mercurymediamyanmar.com/%e1%80%90%e1%80%9b%e1%80%af%e1%80%90%e1%80%ba%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6%e1%80%99%e1%80%be%e1%80%ac-%e1%80%85%e1%80%b0%e1%80%95%e1%80%ab%e1%80%90%e1%80%ad%e1%80%af/,၂၀၂၄၊စက်တင်ဘာလ၊၇ရက် တရုတ်နိုင်ငံတောင်ပိုင်း ဟိုင်နန်ကျွန်းမှာ အင်အားကြီး စူပါတိုင်ဖွန်းမုန်တိုင်း ယာဂီ တိုက်ခတ်ခဲ့တာကြောင့် လူနှစ်ဦးထက်မနည်း သေဆုံးပြီး၉၂ ဦးအထိ ဒဏ်ရာရခဲ့ကြောင်း ဆင်ဟွာသတင်းဌာနမှာ ဖော်ပြထားပါတယ်။ ဟိုင်နန်ကျွန်းမှာ တိုက်ခတ်ခဲ့တဲ့ ယာဂီမုန်တိုင်းဟာ တစ်နာရီ လေတိုက်နှုန်း ၂၃၀ ကီလိုမီတာအထိရှိခဲ့ပြီး သစ်ပင်များအမြစ်မှ ကျွတ်ထွက်ကာ လူပေါင်း ၄၆၀၀၀၀ ခန့်ကို ဘေးလွတ်ရာရွှေ့ပြောင်းပေးခဲ့ရတယ်လို့လဲ CCTV သတင်းရုပ်သံဌာနက ဖော်ပြခဲ့ပါတယ်။ အဆိုပါမုန်တိုင်းဟာ ဟိုင်နန်ကျွန်းကို စက်တင်ဘာ ၆ ရက်က ဝင်ရောက်ခဲ့တာ ဖြစ်ပြီး အပျက်အစီးများစွာရှိခဲ့သလို သေဆုံးသူတွေလည်းရှိခဲ့တာဖြစ်ပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, News, ကမ္ဘာ့ရေးရာ, မုန်တိုင်း, mercurynews, Mercury Media, တရုတ်"
Mercury Media - Global General News,ယူကရိန်းနှင့် ဆွေးနွေးရန် အသင့်ရှိဟု ရုရှားသမ္မတ ဗလာဒီမာပူတင် ပြောကြား,https://www.mercurymediamyanmar.com/%e1%80%9a%e1%80%b0%e1%80%80%e1%80%9b%e1%80%ad%e1%80%94%e1%80%ba%e1%80%b8%e1%80%94%e1%80%be%e1%80%84%e1%80%b7%e1%80%ba-%e1%80%86%e1%80%bd%e1%80%b1%e1%80%b8%e1%80%94%e1%80%bd%e1%80%b1%e1%80%b8%e1%80%9b/,၂၀၂၄၊စက်တင်ဘာလ၊၅ရက် ယူကရိန်းနဲ့ ဆွေးနွေးဖို့အတွက် ရုရှားဘက်က အဆင်သင့်ရှိနေတယ်လို့ ရုရှားသမ္မတ ဗလာဒီမာပူတင် က ပြောကြားလိုက်ပါတယ်။ သြဂုတ်လက စတင်ပြီး ယူကရိန်းက ရုရှားနိုင်ငံ ကာ့စ်ဒေသထဲသို့ ဝင်ရောက်ကာ ကျေးရွာအချို့ကို တိုက်ခိုက်သိမ်းယူခဲ့ပြီးတဲ့နောက်မှာ ရုရှားသမ္မတ ဗလာဒီမာပူတင် ကအခုလိုပြောလာတာဖြစ်ပါတယ်။ ရုရှားသမ္မတ ဗလာဒီမာပူတင် က ရုရှားအနေနဲ့ ဆွေးနွေးမှုတွေပြုလုပ်ဖို့ အဆင်သင့်ရှိနေပြီး ၂၀၂၂ ခုနှစ်က အစ္စတန်ဘူမှာ ယူကရိန်း စေ့စပ်ညှိနှိုင်းသူတွေနဲ့ ရရှိခဲ့တဲ့ သဘောတူညီချက်ကို အခြေခံရမှာဖြစ်ကြောင်း ပြောခဲ့တာဖြစ်ပါတယ်,"Latest Updates, သတင်းဓာတ်ပုံ, News, ကမ္ဘာ့ရေးရာ, mercurynews, mercueymedia, Mercury, နိုင်ငံတကာသတင်း"
Mercury Media - Global General News,ဘင်္ဂလားဒေ့ရှ်မှာ ရေလွှမ်းမိုးမှုကြောင့် လူ၇၀ ကျော်‌ေ-သဆုံး,https://www.mercurymediamyanmar.com/%e1%80%98%e1%80%84%e1%80%ba%e1%80%b9%e1%80%82%e1%80%9c%e1%80%ac%e1%80%b8%e1%80%92%e1%80%b1%e1%80%b7%e1%80%9b%e1%80%be%e1%80%ba%e1%80%99%e1%80%be%e1%80%ac-%e1%80%9b%e1%80%b1%e1%80%9c%e1%80%bd%e1%80%be/,၂၀၂၄၊စက်တင်ဘာလ၊၄ရက် ဘင်္ဂလားဒေ့ရှ်နိုင်ငံမှာ ရေလွှမ်းမိုးမှုကြောင့် သေဆုံးတဲ့လူဉီးရေ ၇၁ ဦးအထိ ရှိလာပြီး ရေဘေးသင့်ဒေသတွေမှာ လူပေါင်းသန်းနဲ့ချီပိတ်မိနေတယ်လို့ ကယ်ဆယ်ရေးရဲ့ တာဝန်ရှိသူတွေကပြောပါတယ်။ ဒါ့အပြင် ပိတ်မိနေတဲ့ သန်းနဲ့ချီတဲ့လူတွေဟာ ရေမှတစ်ဆင့် ကူးစက်ပျံ့နှံ့နိုင်တဲ့ ရောဂါတွေရဲ့ အန္တရာယ်ကိုပါ စိုးရိမ်နေကြရပြီး အစာရေစာအတွက်လဲ ခက်ခဲနေဆဲဖြစ်တယ်လို့ သိရပါတယ်။ ဘင်္ဂလားဒေ့ရှ်နိုင်ငံမှာ ပြီးခဲ့တဲ့နှစ်ပတ်အတွင်း မုတ်သုံမိုးတွေ ဆက်တိုက်ရွာသွန်းပြီး မြစ်ရေလျံလာတာကြောင့် နေရာအများအပြား ရေလွှမ်းမိုးမှုတွေဖြစ်ခဲ့ကာ လူပေါင်း ငါးသန်းနီးပါး ရေဘေးဒုက္ခကို ခံစားခဲ့ရတာဖြစ်ပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, News, ကမ္ဘာ့ရေးရာ, mercurynews, Mercury, နိုင်ငံတကာသတင်း"
Mercury Media - Global General News,ဖိလစ်ပိုင် အာဏာပိုင်တွေက အွန်လိုင်းဒုစရိုက်ဂိုဏ်းကို ဝင်ရောက်ဖမ်းဆီးခဲ့ရာ မြန်မာ၆ဉီး အပါအဝင် နိုင်ငံခြားသား ၁၆ဝ ကျော်ကို ဖမ်းမိ,https://www.mercurymediamyanmar.com/%e1%80%96%e1%80%ad%e1%80%9c%e1%80%85%e1%80%ba%e1%80%95%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba-%e1%80%a1%e1%80%ac%e1%80%8f%e1%80%ac%e1%80%95%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%90%e1%80%bd%e1%80%b1/,၂၀၂၄၊စက်တင်ဘာ၊၂ရက် ဖိလစ်ပိုင်နိုင်ငံမှာရှိတဲ့ တရားမဝင် အွန်လိုင်းလောင်းကစားနဲ့ ဆိုက်ဘာဒုစရိုက်လုပ်ငန်းတွေကို အာဏာပိုင်တွေ စနေနေ့က ဝင်ရောက်စီးနင်းခဲ့ရာ မြန်မာ၆ဉီး အပါအဝင် နိုင်ငံခြားသား ၁၆ဝ ကျော်ကို ဖမ်းဆီးမိလိုက်တယ်လို့ AP သတင်းဌာနက ဖော်ပြထားပါတယ်။ ဒီတရားမဝင်လောင်းကစားလုပ်ငန်းကြီးတွေဟာ ဖိလစ်ပိုင်ဥပဒေတွေကို လျစ်လျူရှုပြီး စည်းမျဉ်းစည်းကမ်းတွေကို အကြီးအကျယ် ချိုးဖောက်နေတဲ့အပြင် ငွေကြေးလိမ်လည်တာ၊ လူကုန်ကူးတာ၊ ညှဉ်းပန်းနှိပ်စက်တာ၊ ပြန်ပေးဆွဲတာနဲ့ လူသတ်တာ စတဲ့ရာဇဝတ်မှုတွေကို ကျူးလွန်နေကြတယ် လို့ ဖိလစ်ပိုင် သမ္မတ မားကို့စ်က ပြောကြားထားပါတယ်။ ဖမ်းဆီးမိထားတဲ့နိုင်ငံခြားသားတွေထဲမှာ တရုတ်နိုင်ငံသား ၈၃ ယောက်၊ အင်ဒိုနီးရှား အယောက် ၇ဝ၊ မြန်မာ ၆ယောက်ပါဝင်နေပြီး သူတို့ကို လူဝင်မှုကြီးကြပ်ရေးဌာနက စစ်ဆေးပြီး နေရပ်ပြန်ပို့သွားမှာဖြစ်တယ်လို့ AP သတင်းဌာနကဖော်ပြထားပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, News, မြန်မာ့ရေးရာ, ကမ္ဘာ့ရေးရာ, ဖိလစ်ပိုင်, mercurymedia, Mercury, နိုင်ငံတကာသတင်း, ပြည်တွင်းသတင်း"
Mercury Media - Global General News,တရုတ်နိုင်ငံ သမ္မတ ရှီကျင့်ဖိန်နဲ့ အမေရိကန်နိုင်ငံ အမျိုးသားလုံခြုံရေးအကြံပေး ဂျိတ်ဆူလီဗန် တွေ့ဆုံ,https://www.mercurymediamyanmar.com/%e1%80%90%e1%80%9b%e1%80%af%e1%80%90%e1%80%ba%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6-%e1%80%9e%e1%80%99%e1%80%b9%e1%80%99%e1%80%90-%e1%80%9b%e1%80%be%e1%80%ae%e1%80%80%e1%80%bb/,၂၀၂၄၊ ဩဂုတ်လ၊၃၀ရက် တရုတ်နိုင်ငံ သမ္မတ ရှီကျင့်ဖိန်ဟာ အမေရိကန်နိုင်ငံ အမျိုးသားလုံခြုံရေးအကြံပေး ဂျိတ်ဆူလီဗန်ကို လက်ခံတွေ့ဆုံခဲ့တယ်လို့ ဆင်ဟွာသတင်းဌာနမှာ ဖော်ပြထားပါတယ်။ ဩဂုတ် ၂၉ ရက်၊ပေကျင်းမြို့တော် ပြည်သူ့ခန်းမဆောင်ကြီးမှာ လက်ခံတွေ့ဆုံခဲ့တာဖြစ်တယ်လို့သိရပါတယ်။ အဲ့ဒီတွေ့ဆုံမှုကနေ နှစ်နိုင်ငံနားလည်မှု ပိုရလာဖို့ ၊နိုင်ငံတကာအရေးတွေမှာ အတူတကွပူးပေါင်းဆောင်ရွှက်နိုင်ဖို့နဲ့ ငြိမ်းချမ်းစွာ ယှဉ်တွဲနေထိုင်နိုင်ဖို့ အတွက် ဆွေးနွေးမှုတွေ ပြုလုပ်ခဲ့ကြတယ်လို့ တရုတ်နိုင်ငံပြန်ကြားရေးက ထုတ်ပြန်ပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, ကမ္ဘာ့ရေးရာ, mercurynews, Mercury, နိုင်ငံတကာသတင်း, တရုတ်"
Mercury Media - Global General News,မြန်မာနိုင်ငံ အပါအဝင် စစ်ဖြစ်နိုင်ငံတွေ အားလုံး ငြိမ်းချမ်းရေးရဖို့ ပုပ်ရဟန်းမင်းကြီးဆုတောင်း,https://www.mercurymediamyanmar.com/%e1%80%99%e1%80%bc%e1%80%94%e1%80%ba%e1%80%99%e1%80%ac%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6-%e1%80%a1%e1%80%95%e1%80%ab%e1%80%a1%e1%80%9d%e1%80%84%e1%80%ba-%e1%80%85%e1%80%85/,၂၀၂၄ ၊ဩဂုတ်လ ၊၂၉ရက် ကက်သလစ်သာသနာပိုင် ပုပ်ရဟန်းမင်းကြီး ဖရန်စစ်က ဗုဒ္ဓဟူးနေ့ လူထုဝတ်ပြုဆုတောင်းပွဲမှာ မြန်မာနိုင်ငံအပါအဝင် စစ်ဖြစ်နေတဲ့နိုင်ငံတွေမှာ ငြိမ်းချမ်းရေးရရှိပါစေကြောင်း ဆုတောင်းပေးခဲ့ပါတယ်။ ပုပ်ရဟန်းမင်းကြီး ဖရန်စစ်က “စစ်ဖြစ်နေတဲ့ နိုင်ငံတွေ အများကြီး ရှိနေပါတယ်။ ပါလက်စတိုင်း၊ အစ္စရေးလ်၊ ယူကရိန်း၊ မြန်မာ အပါအဝင် စစ်ဖြစ်နေတဲ့ နိုင်ငံအားလုံးမှာ ငြိမ်းချမ်းရေး ရရှိပါစေ” လို့ ဆုတောင်းခဲ့တာ ဖြစ်ပါတယ်။ ဒါ့အပြင် သီတင်းပတ်စဉ် ဝတ်ပြုဆုတောင်းပွဲမှာတော့ ပုပ်ရဟန်းမင်းကြီးက ရွှေ့ပြောင်းအခြေချသူတွေကို ပြန်ပြီး မောင်းထုတ်သူတွေကိုလည်း ပြင်းပြင်းထန်ထန် ဝေဖန်ခဲ့တယ်လို့သိရပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, News, မြန်မာ့ရေးရာ, ကမ္ဘာ့ရေးရာ, ပုပ်ရဟန်းမင်းကြီး, mercurymedia, Mercury, နိုင်ငံတကာသတင်း"
Mercury Media - Global General News,တရုတ်စစ်လေယာဉ် ဂျပန်လေပိုင်နက်ထဲကျူးကျော်လာလို့ သတိပေးနှင်ထုတ်ခံရ,https://www.mercurymediamyanmar.com/%e1%80%90%e1%80%9b%e1%80%af%e1%80%90%e1%80%ba%e1%80%85%e1%80%85%e1%80%ba%e1%80%9c%e1%80%b1%e1%80%9a%e1%80%ac%e1%80%89%e1%80%ba-%e1%80%82%e1%80%bb%e1%80%95%e1%80%94%e1%80%ba%e1%80%9c%e1%80%b1%e1%80%95/,၂၀၂၄၊ဩဂုတ်လ၊၂၇ရက် ဂျပန်နိုင်ငံပိုင် လေပိုင်နက်ထဲ ကျူးကျော်ဝင်ရောက်လာတဲ့ တရုတ်စစ်ဘက်လေယာဥ်တစ်စင်းကို ဂျပန်ဘက်က တိုက်ခိုက်ရေးဂျက်လေယာဥ်တွေနဲ့ သတိပေးနှင်ထုတ်ခဲ့တယ်လို့ ဂျပန်ကာကွယ်ရေးဝန်ကြီးဌာနက ထုတ်ပြန်ပါတယ်။ ဩဂုတ်လ ၂၆ရက်နေ့မှာ ဂျပန်နိုင်ငံ ဒန်ဂျို ကျွန်းစုလေပိုင်နက်ထဲကို တရုတ်စစ်လေယာဥ်ကျူးကျော် ဝင်ရောက်လာတာကြောင့်အရေးပေါ်အခြေအနေ အဖြစ် တိုက်လေယာဥ်တွေကို စေလွှတ်နှင်ထုတ်ခဲ့ရတယ်လို့လည်း ဂျပန်ကာကွယ်ရေး ဝန်ကြီးဌာနကပြောထားပါတယ်။ ‌ဒီဖြစ်ရပ်နဲ့ပတ်သက်ပြီး ဂျပန်နိုင်ငံ ဒုတိယနိုင်ငံခြားရေးဝန်ကြီး Masataka Okana က ဂျပန်ဆိုင်ရာ တရုတ်ယာယီသံအမတ်ကို တနင်္လာနေ့နှောင်းပိုင်းကဆင့်ခေါ်ပြီး အလားတူဖြစ်ရပ်မျိုးထပ်မဖြစ်အောင် သတိပေးပြောကြားခဲ့တယ်လို့ နိုင်ငံခြားရေးရုံးရဲ့ထုတ်ပြန်ချက်မှာ ပြောထားပါတယ်။ ဂျပန်နိုင်ငံပိုင် လေပိုင်နက်ထဲ ကျူးကျော်ဝင်ရောက်လာတဲ့ တရုတ်စစ်ဘက်လေယာဥ်နဲ့ပတ်သက်လို့ တရုတ်အာဏာပိုင်တွေဘက်က မှတ်ချက်ပေးပြောဆိုတာမျိုး မရှိသေးဘူးလို့သိရပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, News, ကမ္ဘာ့ရေးရာ, china, mercueymedia, Mercury, Japan"
Mercury Media - Global General News,ဂျာမနီနိုင်ငံတွင် အသိစိတ်လွတ်နေသူတစ်ဉီးက ဓါးနဲ့လိုက်လံတိုက်ခိုက်ရာ လူသုံးဉီး‌ေ-သဆုံး,https://www.mercurymediamyanmar.com/%e1%80%82%e1%80%bb%e1%80%ac%e1%80%99%e1%80%94%e1%80%ae%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%a1%e1%80%9e%e1%80%ad%e1%80%85%e1%80%ad/,၂၀၂၄ ဩဂုတ်လ ၂၄ရက် ဂျာမနီနိုင်ငံ ဆိုလင်ဂမ်မြို့မှာ အသိစိတ်လွတ်နေတဲ့အမျိုးသားတစ်ဉီးက ဓါးနဲ့လိုက်လံတိုက်ခိုက်ခဲ့တာကြောင့် လူသုံးဉီး‌ေ-သဆုံးကာ လေးဉီး အပြင်းအထန်ဒဏ်ရာရခဲ့တယ်လို့ CNNသတင်းဌာနမှာဖော်ပြထားပါတယ်။ ဆိုလင်ဂမ်မြို့ရဲ့ နှစ်၆၅၀ပြည့်အထိမ်းအမှတ်ပွဲပြုလုပ်နေကြတဲ့အချိန်ဖြစ်တဲ့ည၉နာရီ၄၀မိနစ်လောက်မှာ အသိစိတ်လွတ်နေတဲ့အမျိုးသားဟာ ပွဲကြည့်စဉ်နားက လူအများကိုဓါးနဲ့တိုက်ခိုက်ခဲ့တာဖြစ်တယ်လို့ ဂျာမနီရဲတပ်ဖွဲ့ကပြောပါတယ်။ အခုဖြစ်စဉ်ကြောင့် လူသုံးဉီး‌ေ-သဆုံးကာအများအပြားဒဏ်ရာရရှိခဲ့ပြီးလေးဉီးမှာစိုးရိမ်ရကြောင်းCNNသတင်းဌာနကဖော်ပြထားတာဖြစ်ပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, News, ကမ္ဘာ့ရေးရာ, Mercury, နိုင်ငံတကာသတင်း, Mercury Media"
Mercury Media - Global General News,တောင်ကိုရီးယားနိုင်ငံ ဘူချွမ် မြို့ မှာ ဟိုတယ်တစ်ခု မီးလောင်မှုဖြစ်ပွားခဲ့ပြီးလူ ၇ ဦး‌ေ-သဆုံးခဲ့,https://www.mercurymediamyanmar.com/%e1%80%90%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%80%e1%80%ad%e1%80%af%e1%80%9b%e1%80%ae%e1%80%b8%e1%80%9a%e1%80%ac%e1%80%b8%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6-%e1%80%98/,၂၀၂၄ သြဂုတ် ၂၃ ရက် တောင်ကိုရီးယားနိုင်ငံ ဘူချွမ် မြို့မှာ ၉ ထပ်တိုက် ဟိုတယ်တစ်ခု မီးလောင်မှုဖြစ်ပွားခဲ့ပြီး လူ ၇ ဦး ‌ေ-သဆုံးကာ ၁၁ ဦး ဒဏ်ရာရရှိခဲ့တယ် လို့ ယွန်းဟတ် သတင်းဌာနရဲ့ ထုတ်ပြန်ချက်အရ သိရပါတယ်။ ဩဂုတ်လ ၂၂ရက် ဒေသစံတော်ချိန် ည ၇ နာရီ ၃၉ မိနစ်ခန့် မှာ မီးလောင်ကျွမ်းမှု စတင် ဖြစ်ပွားခဲ့ပြီး ‌ေ-သဆုံးသူတွေထဲမှာ နိုင်ငံခြားသားတွေလဲ ပါဝင်တယ်လို့ မီးသတ်ဌာနနဲ့ ရဲတပ်ဖွဲ့ရဲ့ ထုတ်ပြန်ချက်ကို ကိုးကားပြီး သတင်းမှာ ဖော်ပြထားပါတယ်။ လက်ရှိမှာတော့ ဟိုတယ်မှာရှိတဲ့ လူတွေကို ရှာဖွေကယ်ဆယ်ရေးလုပ်ငန်းတွေ ဆက်လက်လုပ်ဆောင်နေဆဲဖြစ်တယ်လို့ တောင်ကိုရီးယား ရဲတပ်ဖွဲ့က ထုတ်ပြန်ထားပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, News, ကမ္ဘာ့ရေးရာ, mercueymedia, Mercury, တောင်ကိုရီးယား, နိုင်ငံတကာသတင်း"
Mercury Media - Global General News,အင်ဒိုနီးရှားမှာ အဆိပ်ပါဝင်တဲ့ ချောင်းဆိုးပျောက်ဆေး သောက်မိတာကြောင့် ကလေး၂၀၀ကျော် သေဆုံးခဲ့တဲ့အမှုအတွက် တရားရုံးက ဒဏ်ငွေပြစ်ဒဏ်ချ,https://www.mercurymediamyanmar.com/%e1%80%a1%e1%80%84%e1%80%ba%e1%80%92%e1%80%ad%e1%80%af%e1%80%94%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%be%e1%80%ac%e1%80%b8%e1%80%99%e1%80%be%e1%80%ac-%e1%80%a1%e1%80%86%e1%80%ad%e1%80%95%e1%80%ba%e1%80%95/,၂၀၂၄ ဩဂုတ်လ ၂၃ရက် အင်ဒိုနီးရှားတရားရုံးက အဆိပ်ပါဝင်တဲ့ ချောင်းဆိုးပျောက်ဆေး အလွန်အကျွံသောက်သုံးမိတာကြောင့် ကျောက်ကပ်နာသေဆုံးသွားတဲ့ ကလေး၂၀၀ကျော်ရဲ့အမှုအတွက် ဒဏ်ငွေပြစ်ဒဏ်ချမှတ်လိုက်ကြောင်း CNAသတင်းမှာဖော်ပြထားပါတယ်။ အဆိပ်ပါဝင်တဲ့ ချောင်းဆိုးပျောက်ဆေး ကြောင့် သေဆုံးခဲ့တဲ့ကလေးတစ်ယောက် အတွက် သန်း၅၀စီပေးလျော်ရန်နဲ့ ရောဂါစွဲကာကျန်နေတဲ့ ကလေးတစ်ယောက်စီကို သန်း၆၀စီပေးလျော်ရမယ်လို့တရားရုံးကအမိန့်ချခဲ့တာဖြစ်ပါတယ်။ 2022 ခုနှစ်ကုန်ပိုင်းမှာ မိသားစု ၂၀ ကျော်က အဆိုပြုခဲ့တဲ့ အထက်ပါ အမှုအတွက်ဆေးဝါးထုတ်လုပ်ရေးကုမ္ပဏီ၊ ကျန်းမာရေးဝန်ကြီးဌာနနဲ့ အစုလိုက်အပြုံလိုက်သော ကုမ္ပဏီတွေကို တရားစွဲဆိုခဲ့ကြတာလို့CNAသတင်းဌာနမှာဖော်ပြထားပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, News, ကမ္ဘာ့ရေးရာ, mercueymedia, Mercury, နိုင်ငံတကာသတင်း"
Mercury Media - Global General News,တက္ကသိုလ်ဝင်စာမေးပွဲဖြေဆိုခွင့် လျှောက်လွှာများ စက်တင်ဘာ(၁)ရက်မှစတင်လျှောက်ထားနိုင်,https://www.mercurymediamyanmar.com/%e1%80%90%e1%80%80%e1%80%b9%e1%80%80%e1%80%9e%e1%80%ad%e1%80%af%e1%80%9c%e1%80%ba%e1%80%9d%e1%80%84%e1%80%ba%e1%80%85%e1%80%ac%e1%80%99%e1%80%b1%e1%80%b8%e1%80%95%e1%80%bd%e1%80%b2%e1%80%96%e1%80%bc/,&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8212;&#8211; ၂၀၂၄ခုနှစ်ဩဂုတ်(၂၃)ရက် ၂၀၂၅ ခုနှစ်၊ တက္ကသိုလ်ဝင်စာမေးပွဲ ဖြေဆိုခွင့် လျှောက်လွှာတွေကို စက်တင်ဘာလ(၁) ရက်နေ့ကနေ စတင်ပြီး လျှောက်ထားနိုင်ပြီလို့ မြန်မာနိုင်ငံ စာစစ်ဦးစီးဌာနမှ သိရပါတယ်။ တက္ကသိုလ်ဝင်စာမေးပွဲ ဖြေဆိုခွင့်လျှောက်လွှာ တွေကို စက်တင်ဘာ(၁)ရက်မှ (၃၀)ရက်နေ့ အတွင်း လျှောက်ထားရမှာဖြစ်တယ်လို့ဆိုပါတယ်။ စနစ်ဟောင်း (နဝမတန်း) အောင်၊ စနစ်ဟောင်း(ဒသမတန်း) ကျရှုံး ၊ စနစ်သစ် (ဒွါဒသမတန်း) ကျရှုံး ထားသူတွေကို ပြင်ပဖြေဆိုခွင့် ပြုမှာဖြစ်ပြီး ဘာသာတွဲ(၃)ခုဖြစ်တဲ့ STEAMS-1 / STEAMS-2 / STAMSတို့အနက် ဘာသာတွဲ (၁)ခု ကို ရွေးချယ်ဖြေဆိုနိုင်မှာဖြစ်ပါတယ်။ လျှောက်လွှာပုံစံတွေနဲ့ ငွေသွင်းတံဆိပ်ခေါင်းတွေကို နေပြည်တော်နဲ့ရန်ကုန်ရှိ မြန်မာနိုင်ငံစာစစ်ဦးစီး ဌာနတွေမှာ ဝယ်ယူနိုင်ပြီး သက်ဆိုင်ရာကျောင်းတွေနဲ့သက်ဆိုင်ရာ မြို့နယ်ပညာရေးမှူးရုံးတို့ကို ပေးပို့တင်သွင်းကြရမှာဖြစ်တယ်လို့ သိရပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, News, မြန်မာ့ရေးရာ, ကမ္ဘာ့ရေးရာ, mercueymedia, ပညာရေးဝန်ကြီး, Mercury, ပြည်တွင်းသတင်း"
Mercury Media - Global General News,ဝန်ကြီးချုပ်ဟောင်း သက်ဆင်ရဲ့သမီး ပယ်ထုံတန်ရှင်နာဝပ် ဟာ ထိုင်းနိုင်ငံရဲ့အသက်အငယ်ဆုံးဝန်ကြီးချုပ်ဖြစ်လာ,https://www.mercurymediamyanmar.com/%e1%80%9d%e1%80%94%e1%80%ba%e1%80%80%e1%80%bc%e1%80%ae%e1%80%b8%e1%80%81%e1%80%bb%e1%80%af%e1%80%95%e1%80%ba%e1%80%9f%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8-%e1%80%9e%e1%80%80%e1%80%ba%e1%80%86/,၂၀၂၄ ဩဂုတ်လ ၁၆ ထိုင်းနိုင်ငံလွှတ်တော်ဟာ ညွန့်ပေါင်းပါတီက အဆိုပြုထားတဲ့ ဝန်ကြီးချုပ်ဟောင်း သက်ဆင်ရဲ့သမီး ပယ်ထုံတန်ရှင်နာဝပ်ကို ဝန်ကြီးချုပ်အသစ်အဖြစ် အတည်ပြုလိုက်ပါတယ်။ လွှတ်တော်ရဲ့အတည်ပြုချက်နဲ့အတူ ပယ်ထုံတန်ရှင်နာဝပ်ဟာ ထိုင်းနိုင်ငံ သမိုင်းတလျှောက် အသက်အငယ်ဆုံး နဲ့ ဒုတိယမြောက် အမျိုးသမီး ဝန်ကြီးချုပ်ဖြစ်လာခဲ့ပါတယ်။ ပယ်ထုံတန်ရှင်နာဝပ်က ဝန်ကြီးချုပ်ရာထူးကို ရရှိခဲ့တဲ့ တတိယမြောက် ရှင်တာဝပ်မိသားစုဝင် လည်းဖြစ်ပါတယ်။,"Latest Updates, သတင်းဓာတ်ပုံ, News, ကမ္ဘာ့ရေးရာ, mercueymedia, Mercury, နိုင်ငံတကာသတင်း, ထိုင်း"
